spawn_ID	name	name_ES	russian	PT	DE	PL	CZ	TR	IT	FR
brother_amos	Brother Amos	Brother Amos	Брат Амос	Irmão Amos	Bruder Amos	Brother Amos	Brother Amos	Brother Amos	Brother Amos	Brother Amos
from_2007	From 2007	From 2007	Из 2007-ого	De 2007	Von 2007	From 2007	From 2007	From 2007	From 2007	From 2007
radaim	Radaim	Radaim	Радаим	Radaim	Radaim	Radaim	Radaim	Radaim	Radaim	Radaim
I9_baron2	Dobros Storme	Dobros Storme	Доброс Сторм	Dobros Storme	Dobros Storme	Dobros Storme	Dobros Storme	Dobros Storme	Dobros Storme	Dobros Storme
F9_alive_carrion	Alive Carrion	Carrion	Живая мертвечина	Carniça Viva	Lebender Kadaver	Żywa Padlina	Alive Carrion	Alive Carrion	Carogna Vivente	Charogne Vivante
D8_lich	Hostage of Darkness	Hostage of darkness	Заложник тьмы	Refém das Trevas	Geisel der Dunkelheit	Zakladnik Ciemności	Hostage of Darkness	Hostage of Darkness	Ostaggio dell'Oscurità	Otage des Ténèbres
G6_ghost	Ghost	ghost	Призрак	Fantasma	Geist	Duch	Duch	Hayalet	Fantasma	Fantôme
vampire_lord2	Vampire Lord	Vampire Lord	Лорд вампиров	Lorde Vampiro	Vampirfürst	Lord Wampirów	Upíří Pán	Vampir Lordu	Signore dei Vampiri	Seigneur Vampire
blood_lord	Lord of Blood	Lord of Blood	Лорд Крови	Senhor do Sangue	Herr des Blutes	Pan Krwi	Pán Krve	Kan Lordu	Signore del Sangue	Seigneur du Sang
I9_mighty_wizard	Mighty Wizard	Wizard	Великий Волшебник	Mago Poderoso	Mächtiger Zauberer	Potężny Czarodziej	Mocný Čaroděj	Güçlü Büyücü	Mago Potente	Puissant Sorcier
stalker1	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
stalker2	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
I9_stalker1	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
I9_stalker2	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
I9_stalker3	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
I9_stalker4	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
I9_stalker5	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
I9_stalker6	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
I9_stalker7	Stalker	stalker	Сталкер	Perseguidor	Stalker	Stalker	Stopař	Takipçi	Inseguitore	Traqueur
mini_sabercat_3	Kitten	Kitten	Котёнок	Gatinho	Kätzchen	Kociak	Kotě	Yavru Kedi	Gattino	Chaton
house1	house1	Casa	Дом	Casa	Haus	Dom	Dům	Ev	Casa	Maison
magic_tower	Magic Tower	Magic Tower	Магическая башня	Torre Mágica	Magischer Turm	Magic Tower	Magic Tower	Magic Tower	Magic Tower	Magic Tower
magic_tower_2	Magic Tower	Magic Tower	Магическая башня	Torre Mágica	Magischer Turm	Magic Tower	Magic Tower	Magic Tower	Magic Tower	Magic Tower
watchtower	Watchtower	Watchtower	Сторожевая башня	Torre de Vigia	Wachturm	Watchtower	Watchtower	Watchtower	Watchtower	Watchtower
evelina_lightwind_1	Evelina Lightwind	Evelina Lightwind	Эвелина Лайтвинд	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind
evelina_lightwind_2	Evelina Lightwind	Evelina Lightwind	Эвелина Лайтвинд	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind
evelina_lightwind_3	Evelina Lightwind	Evelina Lightwind	Эвелина Лайтвинд	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind	Evelina Lightwind
kaledor	Magister Kaledor	Magister Kaledor	Магистр Каледор	Magistrado Kaledor	Magister Kaledor	Magister Kaledor	Magister Kaledor	Magister Kaledor	Magister Kaledor	Magister Kaledor
leader_orcs	Leader of orcs	leader_orcs	Лидер орков	Líder dos Orcs	Anführer der Orks	Przywódca Orków	Leader of orcs	Orkların Lideri	Capo degli Orchi	Chef des Orcs
alarion	Alarion	Alarion	Аларион	Alarion	Alarion	Alarion	Alarion	Alarion	Alarion	Alarion
havis	Havis	Havis	Хавис	Havis	Havis	Havis	Havis	Havis	Havis	Havis
lukan	Lukan	Lukan	Лукан	Lukan	Lukan	Lukan	Lukan	Lukan	Lukan	Lukan
archon	Archont	Archont	Архонт	Arconte	Archont	Archont	Archont	Archont	Archont	Archont
archon_2	Archont	Archont	Архонт	Arconte	Archont	Archont	Archont	Archont	Archont	Archont
bandit_bern	Outlaw	Outlaw	Разбойник	Fora da lei	Gesetzloser	Banita	Psanec	Kanun Kaçağı	Fuorilegge	Hors-la-loi
bandit_bern2	Leader of outlaw	Leader of outlaw	Лидер разбойников	Líder fora da lei	Anführer der Gesetzlosen	Przywódca Banitów	Leader of outlaw	Leader of outlaw	Leader of outlaw	Leader of outlaw
gatekeeper	Gatekeeper	Gatekeeper	Привратник	Porteiro	Torwächter	Gatekeeper	Gatekeeper	Gatekeeper	Gatekeeper	Gatekeeper
governor	Governor Blackthorn	Governor Blackthorn	Губернатор Блэкторн	Governador Blackthorn	Gouverneur Blackthorn	Governor Blackthorn	Governor Blackthorn	Governor Blackthorn	Governor Blackthorn	Governor Blackthorn
titus	Guardmaster Titus	Guardmaster Titus	Начальник стражи Тит	Chefe da Guarda Titus	Wachmeister Titus	Guardmaster Titus	Guardmaster Titus	Guardmaster Titus	Guardmaster Titus	Guardmaster Titus
bernadette	Bernadette	Bernadette	Бернадет	Bernadette	Bernadette	Bernadette	Bernadette	Bernadette	Bernadette	Bernadette
R8_bandit	Outlaw	Outlaw	Разбойник	Fora da lei	Gesetzloser	Banita	Psanec	Kanun Kaçağı	Fuorilegge	Hors-la-loi
O6_minotaur	Alpha Minotaur	Alpha Minotaur	Альфа минотавр	Minotauro Alfa	Alpha-Minotaurus	Alfa Minotaur	Alfa Minotaurus	Alfa Minotaur	Minotauro Alfa	Minotaure Alpha
O7_necromancer	Necromancer	Necromancer	Некромант	Necromante	Nekromant	Nekromanta	Nekromant	Nekromansçı	Negromante	Nécromancien
O7_greaterdemon	Demon of Knowledge	Demon of Knowledge	Демон Знаний	Demônio do Conhecimento	Dämon des Wissens	Demon Wiedzy	Demon of Knowledge	Bilgi Şeytanı	Demone della Conoscenza	Démon du Savoir
O7_demon_1	Demon of Word	Demon of Word	Демон Слова	Demônio da Palavra	Dämon des Wortes	Demon Slowa	Demon of Word	Demon of Word	Demon of Word	Demon of Word
O7_demon_2	Demon of Case	Demon of Case	Демон Дела	Demônio do Caso	Dämon des Falls	Demon Sprawy	Demon of Case	Demon of Case	Demon of Case	Demon of Case
guardian_stash	Keeper of hiding	Keeper of hiding	Хранитель тайника	Guardião do Esconderijo	Hüter des Verstecks	Straznik Kryjówki	Keeper of hiding	Keeper of hiding	Keeper of hiding	Keeper of hiding
P6_wizard	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
pseudo_kalagru	Pseudo-Kalagru	Pseudo-Kalagru	ПсевдоКалагру	Pseudo-Kalagru	Pseudo-Kalagru	Pseudo-Kalagru	Pseudo-Kalagru	Pseudo-Kalagru	Pseudo-Kalagru	Pseudo-Kalagru	
anal_lord	Anal lord	anal lord	Анальный Властелин	Senhor Anal	Analherr	Anal lord	Anal lord	Anal lord	Anal lord	Anal lord	
kind_fucked_up	It's kind of fucked up	It's kind of fucked up	Это какой-то пиздец	Tipo Estranho	Ziemlich seltsam	It's kind of fucked up	It's kind of fucked up	It's kind of fucked up	It's kind of fucked up	It's kind of fucked up
speedy_rex	Speedy Rex	Speedy Rex	Спиди Рекс	Rex Veloz	Schneller Rex	Speedy Rex	Speedy Rex	Speedy Rex	Speedy Rex	Speedy Rex
difficult_childhood	Difficult Childhood	Difficult Childhood	Трудное Детство	Infância Difícil	Schwere Kindheit	Difficult Childhood	Difficult Childhood	Difficult Childhood	Difficult Childhood	Difficult Childhood
illusory_bro1	Illusory bro	Illusory bro	Иллюзорный братан	Irmão Ilusório	Illusorischer Bruder	Illusory bro	Illusory bro	Illusory bro	Illusory bro	Illusory bro
illusory_bro2	Illusory bro	Illusory bro	Иллюзорный братан	Irmão Ilusório	Illusorischer Bruder	Illusory bro	Illusory bro	Illusory bro	Illusory bro	Illusory bro
she_wolf	She-Wolf	She-Wolf	Волчица	Loba	Wölfin	Wilczyca	Vlčice	Dişi Kurt	Lupa	Louve	
widowmaker	Widowmaker	Widowmaker	Вдоводел	Fazedora de Viúvas	Witwenmacher	Wdowiotwórca	Widowmaker	Widowmaker	Widowmaker	Widowmaker	
great_good_dignity	Great Good Dignity	Great Good Dignity	Большое Доброе Достоинство	Grande Boa Dignidade	Große Gute Würde	Great Good Dignity	Great Good Dignity	Great Good Dignity	Great Good Dignity	Great Good Dignity	
lorette_1	Lorette	Lorette	Лоретка	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	
lorette_2	Lorette	Lorette	Лоретка	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	
lorette_3	Lorette	Lorette	Лоретка	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	
lorette_4	Lorette	Lorette	Лоретка	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	
lorette_5	Lorette	Lorette	Лоретка	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	Lorette	
dark_image_1	Dark Image	dark image	Темный Образ	Imagem Sombria	Dunkles Abbild	Mroczny Obraz	Temný Obraz	Karanlık İmge	Immagine Oscura	Image Sombre	
dark_image_2	Dark Image	dark image	Темный Образ	Imagem Sombria	Dunkles Abbild	Mroczny Obraz	Temný Obraz	Karanlık İmge	Immagine Oscura	Image Sombre	
dark_image_3	Dark Image	dark image	Темный Образ	Imagem Sombria	Dunkles Abbild	Mroczny Obraz	Temný Obraz	Karanlık İmge	Immagine Oscura	Image Sombre	
dark_image_4	Dark Image	dark image	Темный Образ	Imagem Sombria	Dunkles Abbild	Mroczny Obraz	Temný Obraz	Karanlık İmge	Immagine Oscura	Image Sombre	
dark_image_5	Dark Image	dark image	Темный Образ	Imagem Sombria	Dunkles Abbild	Mroczny Obraz	Temný Obraz	Karanlık İmge	Immagine Oscura	Image Sombre	
awakened_nightmare	Awakened Nightmare	awakened nightmare	Пробужденный Кошмар	Pesadelo Desperto	Erwachter Albtraum	Przebudzony Koszmar	Probuzená Noční Můra	Uyanmış Kabus	Incubo Risvegliato	Cauchemar Éveillé	
grotesque_thoughts	Grotesque Thoughts	grotesque thoughts	Гротеск Мыслей	Pensamentos Grotescos	Groteske Gedanken	Groteskowe Myśli	Grotesque Thoughts	Grotesque Thoughts	Grotesque Thoughts	Grotesque Thoughts	
smoldering_darkness	Smoldering Darkness	smoldering darkness	Тлеющий Мрак	Escuridão Fumegante	Schwelende Dunkelheit	Tlaca Ciemność	Smoldering Darkness	Smoldering Darkness	Smoldering Darkness	Smoldering Darkness	
personification_malice	Personification of Malice	personification of malice	Олицетворение Злобы	Personificação da Malícia	Verkörperung der Bosheit	Uosobienie Zlosliwości	Personification of Malice	Personification of Malice	Personification of Malice	Personification of Malice	
demonic_consciousness	Demonic Consciousness	demonic consciousness	Демоническое Сознание	Consciência Demoníaca	Dämonisches Bewusstsein	Demoniczna Swiadomość	Demonic Consciousness	Demonic Consciousness	Demonic Consciousness	Demonic Consciousness	
N7_furious_male	Madman with torch	Madman with torch	Безумец с факелом	Louco com tocha	Verrückter mit Fackel	Szaleniec z Pochodnia	Šílenec s Pochodní	Meşaleli Deli	Pazzo con Torcia	Fou à la Torche
N7_wizard	Mad Wizard	Mad Wizard	Безумный волшебник	Mago Louco	Verrückter Zauberer	Szalony Czarodziej	Šílený Čaroděj	Deli Büyücü	Mago Pazzo	Sorcier Fou
R7_bandit	Outlaw	Outlaw	Разбойник	Fora da lei	Gesetzloser	Banita	Psanec	Kanun Kaçağı	Fuorilegge	Hors-la-loi
governor_Sol_Laqueul	Governor of Sol-Laqueul	Governor of Sol-Laqueul	Губернатор Сол-Лаквиля	Governador de Sol-Laqueul	Gouverneur von Sol-Laqueul	Governor of Sol-Laqueul	Governor of Sol-Laqueul	Governor of Sol-Laqueul	Governor of Sol-Laqueul	Governor of Sol-Laqueul
chief_Sol_Laqueul	Dariel	Dariel	Дариэль	Dariel	Dariel	Dariel	Dariel	Dariel	Dariel	Dariel
lilia_braveear_1	Lilia Braveear	Lilia Braveear	Лилия Брейвир	Lilia Braveear	Lilia Braveear	Lilia Braveear	Lilia Braveear	Lilia Braveear	Lilia Braveear	Lilia Braveear
yolanda_braveear_1	Yolanda Braveear	Yolanda Braveear	Иоланда Брейвир	Yolanda Braveear	Yolanda Braveear	Yolanda Braveear	Yolanda Braveear	Yolanda Braveear	Yolanda Braveear	Yolanda Braveear
kalion_first	Kalion the First	Kalion the First	Калион Первый	Kalion, o Primeiro	Kalion der Erste	Kalion the First	Kalion the First	Kalion the First	Kalion the First	Kalion the First
lorcan	Lorcan	Lorcan	Лоркан	Lorcan	Lorcan	Lorcan	Lorcan	Lorcan	Lorcan	Lorcan
criminal	Criminal	Criminal	Преступник	Criminoso	Verbrecher	Przestepca	Zločinec	Suçlu	Criminale	Criminel
criminal2	Criminal	Criminal	Преступник	Criminoso	Verbrecher	Przestepca	Zločinec	Suçlu	Criminale	Criminel
bandit_arch	Outlaw	Outlaw	Разбойник	Fora da lei	Gesetzloser	Banita	Psanec	Kanun Kaçağı	Fuorilegge	Hors-la-loi
N7_pirat_boss	Pirate	Pirate	Пират	Pirata	Pirat	Pirat	Pirát	Korsan	Pirata	Pirate
M6_lookout	Lookout	Lookout	Дозорный	Sentinela	Ausguck	Zwiadowca	Hlídka	Gözcü	Vedetta	Guetteur
M6_rebel	Rebel	Rebel	Мятежник	Rebelde	Rebell	Buntownik	Rebel	Asi	Ribelle	Rebelle
dead_priest	Tolassian Priest	Tolassian Priest	Толлосианский Жрец	Sacerdote Tolassiano	Tolassischer Priester	Kaplan Tolassyński	Tolassian Priest	Tolassian Priest	Tolassian Priest	Tolassian Priest
best_tank	Best tank in game	Best tank in game	Лучший танк в игре	Melhor tanque do jogo	Bester Tank im Spiel	Najlepszy tank w grze	Best tank in game	Best tank in game	Best tank in game	Best tank in game
uncle	Uncle	Uncle	Дядя	Tio	Onkel	Wujek	Uncle	Uncle	Uncle	Uncle
know_who	You know who it is	You know who it is	Ты сам знаешь кто это	Você sabe quem é	Du weißt wer es ist	You know who it is	You know who it is	You know who it is	You know who it is	You know who it is
dream_wanker	Dream EK-wanker	Dream EK-wanker	Мечта ЕК-дрочеров	Sonhador EK	EK-Träumer	Dream EK-wanker	Dream EK-wanker	Dream EK-wanker	Dream EK-wanker	Dream EK-wanker
energo_machine_gunner_male	Energo Machine Gunner	Gunner	Энергопулемётчик	Metralhador de Energia	Energie-Maschinengewehrschütze	Energo Machine Gunner	Energo Machine Gunner	Energo Machine Gunner	Energo Machine Gunner	Energo Machine Gunner
rapper_1	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	Villager
rapper_2	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	Villager
rapper_3	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	Villager
rapper_4	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	Villager
black_guard	Guard	Guardia	Страж	Guarda	Wache	Strażnik	Stráž	Muhafız	Guardia	Garde
H6_bandit_ataman	Ataman	Ataman	Атаман	Atamã	Ataman	Ataman	Ataman	Ataman	Ataman	Ataman
bubba	Bubba	Bubba	Бубба	Bubba	Bubba	Bubba	Bubba	Bubba	Bubba	Bubba
bubba_2	Bubba	Bubba	Бубба	Bubba	Bubba	Bubba	Bubba	Bubba	Bubba	Bubba
hicks	Hicks	Hicks	Хикс	Hicks	Hicks	Hicks	Hicks	Hicks	Hicks	Hicks
master_ultra_violence	Master of Ultra Violence	Master of Ultra Violence	Мастер Ультра Насилия	Mestre da Ultra Violência	Meister der Ultragewalt	Mistrz Ultra Przemocy	Master of Ultra Violence	Ultra Şiddet Ustası	Maestro dell'Ultra Violenza	Maître de l'Ultra Violence
winter_spirit_forest	Winter Spirit of Forest	Winter Spirit of forest	Зимний дух леса	Espírito Invernal da Floresta	Winterwaldgeist	Zimowy Duch Lasu	Winter Spirit of Forest	Ormanın Kış Ruhu	Spirito Invernale della Foresta	Esprit Hivernal de la Forêt
fur_tree	Festive fir tree	Festive fir tree	Праздничная ёлка	Pinheiro Festivo	Festlicher Tannenbaum	Swiateczna Choinka	Festive fir tree	Şenlik Çamı	Abete Festivo	Sapin de Fête
oberon	Oberon	Oberon	Оберон	Oberon	Oberon	Oberon	Oberon	Oberon	Oberon	Oberon
green_bastard	Green bastard	Green bastard	Зелёный ублюдок	Bastardo Verde	Grüner Bastard	Zielony Drań	Green bastard	Green bastard	Green bastard	Green bastard
evil_snow_maiden	Evil Snow Maiden	Evil Snow Maiden	Злая снегурочка	Donzela da Neve Maligna	Böse Schneejungfrau	Zla Sniegurka	Evil Snow Maiden	Kötü Kar Kızı	Fanciulla di Neve Malvagia	Fille des Neiges Maléfique
horned	Horned	Horned	Рогатый	Chifrado	Gehörnter	Rogaty	Horned	Boynuzlu	Cornuto	Cornu
villager_male_boy	Little boy	Little boy	Маленький мальчик	Garotinho	Kleiner Junge	Chlopiec	Chlapec	Küçük Çocuk	Ragazzino	Petit garçon
ginevra	Ginevra	Ginevra	Джинерва	Ginevra	Ginevra	Ginevra	Ginevra	Ginevra	Ginevra	Ginevra
toy_torturer_1	Toy Torturer	Toy Torturer	Игрушечный истязатель	Torturador de Brinquedos	Spielzeugfolterknecht	Oprawca Zabawek	Toy Torturer	Toy Torturer	Toy Torturer	Toy Torturer
toy_torturer_2	Toy Torturer	Toy Torturer	Игрушечный истязатель	Torturador de Brinquedos	Spielzeugfolterknecht	Oprawca Zabawek	Toy Torturer	Toy Torturer	Toy Torturer	Toy Torturer
barrels_drink	Barrels of drink	Barrels of drink	Бочки с напитком	Barris de Bebida	Getränkefässer	Beczki Napojów	Barrels of drink	Barrels of drink	Barrels of drink	Barrels of drink
iron_nut	Iron Nut	Iron Nut	Железный орех	Porca de Ferro	Eiserne Mutter	Zelazna Nakretka	Iron Nut	Iron Nut	Iron Nut	Iron Nut
pig	Piggy	Piggy	Хрюша	Porquinho	Schweinchen	Swinka	Piggy	Piggy	Piggy	Piggy
wizard_green_static	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
adept_greatness	His Majesty's adept	His Majesty's adept	Адепт Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
adept_greatness2	His Majesty's adept	His Majesty's adept	Адепт Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
adept_greatness3	His Majesty's adept	His Majesty's adept	Адептка Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
adept_greatness4	His Majesty's adept	His Majesty's adept	Адептка Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
adept_greatness5	His Majesty's adept	His Majesty's adept	Адептка Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
adept_greatness6	His Majesty's adept	His Majesty's adept	Адептка Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
adept_greatness7	His Majesty's adept	His Majesty's adept	Адептка Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
H12_adept_greatness	His Majesty's adept	His Majesty's adept	Адепт Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
C7_adept_greatness	His Majesty's adept	His Majesty's adept	Адепт Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
C13_adept_greatness	His Majesty's adept	His Majesty's adept	Адептка Его Величества	Adepto de Sua Majestade	Adept Seiner Majestät	Adept Jego Królewskiej Mosci	His Majesty's adept	Majestelerinin Adepti	Adepto di Sua Maestà	Adepte de Sa Majesté
