spawn_ID	race	class	minlevel	maxlevel	weapon_id	defense	resist	movement	attributes	loot	sprite	Size	Skillset	AI	faction	gender	portrait	onDieConditions	onDieActions	onAggroSound	onDieSound
stalker1	miniboss	warrior	18	23	blessed_adamantite_shortsword	4	10,20,0,0,0,10	1	[detector]		"male_blue2"	1		patroller	enemy	M	65		StartConversation#perci,NG_stalker		
stalker2	miniboss	warrior	18	23	blessed_adamantite_shortsword	8	20,50,10,0,25,30	1	[detector]		"male_blue2"	1		patroller	enemy	M	65		StartConversation#mikaela,NG_stalker		
I9_stalker1	boss	warrior	21	23	blessed_adamantite_shortsword	12	40,100,20,0,90,40	1	[detector]		"male_blue2"	1	"massive_criticals#2"	patroller	enemy	M	65		StartConversation#stalker,NG_stalker		
I9_stalker2	boss	warrior	21	23	blessed_adamantite_shortsword	12	40,100,20,0,90,40	1	[detector]		"male_blue2"	1	"bash#3;heavyhand#3;massive_criticals#2"	patroller	enemy	M	65		StartConversation#stalker2,NG_stalker		
I9_stalker3	boss	warrior	21	23	blessed_adamantite_longsword	12	40,100,20,0,90,40	1.1	[detector]		"male_blue2"	1	"flurry#3;duel#3;bash#3;heavyhand#3;massive_criticals#2"	patroller	enemy	M	65		StartConversation#stalker3,NG_stalker		
I9_stalker4	boss	warrior	21	25	blessed_adamantite_longsword	16	40,100,20,0,90,50	1.2	[detector][giant]		"male_blue2"	1	"flurry#3;duel#3;bash#3;heavyhand#3;massive_criticals#2"	patroller	enemy	M	65		StartConversation#stalker4,NG_stalker		
I9_stalker5	boss	warrior	22	26	blessed_adamantite_longsword	18	40,100,20,0,90,60	1.2	[detector][giant]		"male_blue2"	1	"flurry#3;duel#3;bash#3;heavyhand#3;massive_criticals#2;precission_strikes#2"	patroller	enemy	M	65		StartConversation#stalker5,NG_stalker		
I9_stalker6	boss	warrior	23	27	blessed_adamantite_greatsword	18	40,100,20,0,90,60	1.3	[detector][giant]		"male_blue3"	1	"cleave#3;fury#3;flurry#3;duel#3;bash#3;heavyhand#3;massive_criticals#3;precission_strikes#3"	patroller	enemy	M	65		StartConversation#stalker6,NG_stalker	stalk1	
I9_stalker7	boss	warrior	24	28	balthasar_ray	20	40,100,20,0,90,80	1.4	[detector][giant]	"stalker_loot;humanoid_boss;book_sk_loot1"	"male_blue4"	1	"fury#3;rapid_fire#3;bash#3;heavyhand#3;massive_criticals#3;precission_shots#3"	patroller	enemy	M	65		StartConversation#mikaela,NG_stalker	stalk2	
mini_sabercat_3	boss	warrior	21	28	drumsticks_2	9	-25,55,10,0,10,10	1.1	[detector][beast]	"kitten_loot;dragon_lite"	"tiger"	0.4	"fury#3;flurry#3"	patroller	neutral	M	83		StartConversation#kitten,kitten	chipi	
house1	weak	warrior	4	4	iron_dagger	0		0	[giant]		"house1"	3		civilian	neutral	M	0				
magic_tower	boss	rogue	43	43	staff_exterminator_2	99	210,210,210,210,210,210	1	[giant][detector]		invisible	1	"archery#3;massive_criticals#3;precission_shots#3"	patroller	enemy	M	0		"NPCSpawn#golem_enemy"		
magic_tower_2	boss	mage	33	33	fire_shot_epic3	99	210,210,210,210,210,210	1	[giant][detector]		invisible	1	"fireball#4;massive_criticals#3;precission_shots#3"	patroller	enemy	M	0				
watchtower	boss	rogue	33	33	whiff_fate	99	210,210,210,210,210,210	1	[giant][detector]		invisible	1	"archery#3;massive_criticals#3;precission_shots#3"	patroller	enemy	M	0				
evelina_lightwind_1	boss	cleric	21	28	dildo	0		1	[immortal]		"female_naked2"	1	"heal_wounds#4"	civilian	neutral	F	11				
evelina_lightwind_2	boss	mage	21	28	bewitched2_staff_impact	7	20,0,40,0,0,30	1	[immortal]		"composite/female_tunic_white;composite/female_head2;composite/female_mainhand_yellowstaff"	1	"lightning_bolt#3;precission_shots#3"	patroller	player	F	11				
evelina_lightwind_3	boss	mage	21	28	fire_shot_epic2	20	20,0,40,150,0,120	1	[immortal]		"female_naked2;composite/female_mainhand_yellowstaff"	1	"shock_mastery#3;lightning_bolt#3;precission_shots#3;massive_criticals#3"	patroller	player	F	11				
kaledor	boss	mage	23	28	staff_death_3	16	90,40,140,0,20,40	1	[detector][immortal]		"male_tunic_grey;composite/male_mainhand_greatstaff"	1	"lightning_bolt#3;earth_mastery#2"	patroller	player	M	89				
leader_orcs	boss	warrior	21	23	mino_greataxe_epic_shock	8	20,80,10,180,70,40	1	[orc][detector][shield]	leader_orcs_loot	adt_orc_warrior	1.2	"cleave#1;flurry#3;fury#3"	patroller	enemy	M	0		setVariable#strangers_foreign_lands,25	"orc;orc2"	
alarion	miniboss	warrior	21	23	bewitched_adamantite_greatsword	10	30,60,20,50,0,50	1	[immortal][detector]		"male_mail2;composite/male_head;composite/male_mainhand_zweihander"	1	"bash#3;cleave#1;heavyhand#2"	patroller	player	M	79				
havis	miniboss	rogue	21	23	toxic_dagger_3	8	35,45,20,0,150,30	1	[immortal][detector][shield]		"female_slave;composite/female_mainhand_dagger;composite/female_head_leather;composite/female_offhand_sword"	1	"stab#3;assassinate#3;sneak_attack#1,2;precission_strikes#2;massive_criticals#2"	patroller	player	F	18				
lukan	strong	warrior	18	18	steel_dagger	15		1	[shield]		"composite/male_leather;composite/male_head;composite/male_offhand_sword"	1		patroller	player	M	81				
archon	miniboss	warrior	23	23	bewitched4_adamantite_greatsword	10	25,35,30,70,100,60	1	[immortal][detector][shield]		"male_mail2;composite/male_head;composite/male_mainhand_zweihander;composite/male_offhand_shield"	1	"bash#3;precission_strikes#2;heavyhand#3"	patroller	player	M	82				
archon_2	boss	warrior	23	28	bewitched4_adamantite_greatsword	20	25,35,30,70,100,60	1	[detector][shield]	"orc_chest_13;orc_chest_13"	"male_mail2;composite/male_head;composite/male_mainhand_zweihander;composite/male_offhand_shield"	1	"bash#3;precission_strikes#2;heavyhand#3"	patroller	neutral	M	82		"setVariable#royal_will,80;ItemHide#grate;ItemWalkable#grate"		
bandit_bern	strong	warrior	18	23	bluesteel_longsword	8		1		"orc_chest_13"	"male_black_ssword"	1		patroller	neutral	M	90				
bandit_bern2	miniboss	warrior	20	23	bluesteel_greatsword	10		1		"orc_chest_13;orc_chest_14"	"male_black_ssword"	1		patroller	neutral	M	110		StartConversation#havis2,R8_corpse		
gatekeeper	weak	warrior	4	4	iron_dagger	0		1			male_merchant_blue	0.9		civilian	neutral	M	78				
governor	weak	warrior	4	4	iron_dagger	0		1			male_noble_black	0.9		civilian	neutral	M	75				
titus	miniboss	warrior	19	23	blessed_bluesteel_longsword	10	20,50,15,40,40,50	1	[detector]	kiara_loot	"male_mail2;composite/male_head_plate"	1	"bash#3;heavyhand#3"	patroller	player	M	76				
bernadette	boss	cleric	23	28	shortsword_death_2	20	50,110,110,210,190,90	1	[detector][toxic_aura][ghost][toxic_elemental]		"composite/female_black_leather;composite/female_head6;composite/female_mainhand_zweihander"	1	"dark_call#2;dark_call#3;heal_wounds#4;heavyhand#3;massive_criticals2#2;precission_strikes#3"	patroller	player	F	19				
R8_bandit	miniboss	rogue	13	21	steel_shortsword	2		5		"bandit_chest_6"	"male_black_ssword"	1		patroller	neutral	M	112		StartConversation#bandit1,R8_corpse		
O6_minotaur	miniboss	warrior	17	21	mino_greataxe_epic	8	20,70,20,20,70,40	1	[beast]	"minotaur_lord;ashen_chest_16"	adt_minotaur_warrior	1.3	fury#3	patroller	enemy	M	0		StartConversation#evelina,O6_Evelina_pee	"byk1;byk2;byk3"	
O7_necromancer	boss	mage	19	23	bewitched3_staff_impact	20	60,40,105,50,60,20	1	[detector]	necro_o7_loot	"male_tunic_grey;composite/male_mainhand_staff"	1	"lightning_bolt#3;shock_mastery#2;disintegrate#2;massive_criticals#2;precission_shots#2"	patroller	player	M	10		setVariable#true_lie,30		
O7_greaterdemon	boss	warrior	38	53	undermother_bite	24	210,210,210,210,210,140	1.3	[detector][fire_elemental][giant][outsider]	"greater_demon;book_sk_loot1"	demon	1.6	"cleave#3;heavyhand#3;fury#3;whirlwind#1"	patroller	neutral	M	84		StartConversation#demon3,O7_demon3	"demon"	
O7_demon_1	boss	cleric	28	43	fire_claw_22	16	210,90,210,130,210,60	1.2	[detector][fire_elemental][giant][outsider]	"greater_demon;book_tr_loot1"	demon	1.3	"appearance_darkness#1;flurry#3"	patroller	neutral	M	107		StartConversation#demonboss,O7_demon1	"demon"	
O7_demon_2	boss	cleric	28	43	fire_shot_epic2	16	210,90,210,130,210,60	1.2	[detector][fire_elemental][giant][outsider]	"greater_demon;book_tr_loot1"	demon	1.3	"appearance_darkness#1;heavyhand#3"	patroller	neutral	M	83		StartConversation#demonboss,O7_demon2	"demon"	
guardian_stash	boss	warrior	23	28	vorator_bite	20	90,120,0,210,210,60	1.2	[detector][shield]		"male_write_plate;composite/male_mainhand_write"	1.3	"cleave#1;heavyhand#3"	patroller	enemy	M	0		StartConversation#guardian_stash,R9_guardian_stash		
P6_wizard	boss	mage	23	28	staff_shock_6	20	80,80,160,40,90,40	1	[detector]	"blue_hag2;chest_mage2;chest_mage2"	"male_tunic_grey;composite/male_mainhand_greatstaff"	1	"lightning_bolt#3;earth_mastery#3"	patroller	player	M	12		"ItemHide#grate1;ItemWalkable#grate1;setVariable#unsurpassed_craftsmanship,110"		
pseudo_kalagru	boss	warrior	34	34	undermother_bite	14	200,90,200,90,90,90	1	[detector][fire_elemental][giant][outsider]	"greater_demon;book_tr_loot1"	demon	1.5	"cleave#1;heavyhand#3;fury#2"	patroller	enemy	M	0			demon	
anal_lord	boss	cleric	23	33	staff_exterminator	0		1	[shield][detector]		"male_tunic_grey;composite/male_mainhand_greatstaff"	1		patroller	player	M	43				
kind_fucked_up	boss	warrior	38	53	pizdec_bite	30	80,300,300,80,300,185	1.3	[detector][giant][outsider]	"fucked_up_loot;book_sk_loot1"	"dark_eye2"	1.1	"cleave#3;heavyhand#3;fury#3"	patroller	enemy	M	0			plasma	
speedy_rex	boss	warrior	28	33	kung_foo_punch_2	15	0,300,60,30,130,40	1.9	[detector][beast]	"greater_demon;book_tr_loot1"	dog	0.9	"flurry#3;fury#3;massive_criticals#3"	patroller	enemy	M	0		"NPCSpawn#chief_chop"	"lay1;lay2"	
difficult_childhood	boss	cleric	28	38	childhood_knife	20	90,180,210,20,100,70	1	[detector]	"childhood_loot;book_tr_loot1"	"boy"	0.9	"heal_wounds#4;evil_manifestation#3;massive_criticals#3;precission_shots#3"	patroller	enemy	M	0			pirat	
illusory_bro1	strong	warrior	13	13	illusorybro_bite_1	12	10,30,0,210,210,0	1	[detector][shadow]		male_blue	1		patroller	enemy	M	0				
illusory_bro2	strong	warrior	13	13	illusorybro_bite_2	12	10,30,0,210,210,0	1	[detector][shadow]		female_blue	1		patroller	enemy	F	0				
she_wolf	boss	warrior	28	38	shewolf_bite	20	20,150,100,120,210,135	1.3	[shield][detector][outsider]	"she_wolf_loot;book_sk_loot1"	"she_wolf"	1	"fury#3;flurry#3;massive_criticals2#1;precission_strikes#3"	patroller	enemy	F	0		StartConversation#she_wolf,she_wolf	"lobo"	
widowmaker	boss	warrior	28	43	widow_bite	30	150,200,250,100,150,150	1.1	[shield][detector][giant]	"widowmaker_loot;book_sk_loot1"	"composite/male_black_plate;composite/male_head_chain;composite/male_mainhand_blacksword"	1.1	"heavyhand#3;bash#3;flurry#3;massive_criticals2#2;precission_strikes#3"	patroller	enemy	M	0			widow	
great_good_dignity	boss	cleric	28	38	balthasar_ray	18	180,120,190,210,150,80	1.1	[detector][giant][outsider]	"good_dignity_loot;book_tr_loot1"	demon_pink	1.5	"sexual_mania#3;heal_wounds#4;massive_criticals#3"	patroller	enemy	M	0			lubit	
lorette_1		rogue	18	18	satisfier_bow	1	15,40,60,40,60,20	1.1	[shield][detector]		"female_naked;composite/female_mainhand_dyldo"	1		patroller	enemy	F	0			"lorette"	
lorette_2		warrior	18	18	cold_blow_2	1	15,40,60,40,60,20	1.1	[shield][detector]		"female_naked;composite/female_mainhand_dyldoblue"	1		patroller	enemy	F	0			"lorette"	
lorette_3		warrior	18	18	bewitched3_adamantite_longsword	1	15,40,60,40,60,20	1.1	[shield][detector]		"female_naked;composite/female_mainhand_dyldored"	1		patroller	enemy	F	0			"lorette"	
lorette_4		warrior	18	18	shock_claw_10	1	15,40,60,40,60,20	1.1	[shield][detector]		"female_naked;composite/female_mainhand_dyldoviolet"	1		patroller	enemy	F	0			"lorette"	
lorette_5		warrior	18	18	mamba_bite_large	1	15,40,60,40,60,20	1.1	[shield][detector]		"female_naked;composite/female_mainhand_dyldogreen"	1		patroller	enemy	F	0			"lorette"	
dark_image_1		warrior	13	23	vorator_bite	6	0,120,140,200,180,0	1	[shield][detector][outsider]	"dungeon_chest_4;dungeon_chest_7"	"adt_imp_black"	1		patroller	enemy	M	0			"image1"	
dark_image_2		rogue	15	23	staff_impact	5	0,120,140,180,180,0	1	[detector][outsider]	"dungeon_chest_4;dungeon_chest_7"	"adt_imp_black"	1		patroller	enemy	M	0			"image1"	
dark_image_3		warrior	11	21	image_bite	3	0,100,120,180,180,0	1.2	[detector][shadow]	"bandit_chest_4;dungeon_chest_3"	"rat"	0.9		patroller	enemy	M	0			"image2"	
dark_image_4		warrior	11	21	image_bite2	2	0,100,120,180,180,0	1.1	[detector][shadow]	"bandit_chest_4;dungeon_chest_3"	"vorator"	0.7		patroller	enemy	M	0			"image3"	
dark_image_5	strong	warrior	16	23	bone_maul	7	0,130,150,210,200,0	1	[detector][shadow]	"dungeon_chest_9;laboratory_13"	"manticore"	1		patroller	enemy	M	0			"image9"	
awakened_nightmare	miniboss	warrior	19	25	vorator_bite	9	0,150,160,180,180,20	1.1	[detector][outsider][shadow]	"humanoid_boss;imperial_chest_15;image_loot_2"	adt_antilion	1.4	"cleave#1;whirlwind#2;fury#2"	patroller	enemy	M	0			image4	
grotesque_thoughts	miniboss	rogue	19	25	adamantite_greatsword	10	0,150,160,180,180,20	1	[detector][outsider][shadow]	"humanoid_boss;imperial_chest_15;image_loot_2"	batrax	1.3	"stab#2;sneak_attack#2"	patroller	enemy	M	0			image5	
smoldering_darkness	miniboss	cleric	19	25	undermother_bite_weak	9	0,150,160,180,180,20	1	[detector][outsider][shadow]	"humanoid_boss;imperial_chest_15;image_loot_2"	female_knight	1	"response_evil#1;arbenos_might#3;massive_criticals#2;heal_wounds#4"	patroller	enemy	F	0			image6	
personification_malice	miniboss	mage	19	25	staff_4	12	0,150,160,180,180,20	1.2	[giant][detector][outsider][shadow]	"humanoid_boss;imperial_chest_15;image_loot_2"	wyvern_red	1.3	"appearance_darkness#2;dark_call#2;disintegrate#3;massive_criticals#2;precission_shots#2"	patroller	enemy	M	0			image7	
demonic_consciousness	boss	warrior	21	27	devourer_bite	14	0,170,200,180,180,50	1.1	[detector][giant][outsider]	"humanoid_boss;imperial_chest_15;dragon;book_tr_loot2"	demon_black	1.5	"cleave#1;heavyhand#3;fury#1;massive_criticals#2"	patroller	enemy	M	0		setVariable#trouble_again,65"	"image8"	
N7_furious_male	miniboss	warrior	21	23	bewitched2_war_maul_heavy	6	40,30,10,0,60,30	1		obsessed_7	"male_slave;composite/male_mainhand_rod"	1.1	"cleave#1;bash#2;heavyhand#2"	patroller	neutral	M	0		setVariable#trouble_again,30"	"obse_m5"	
N7_wizard	boss	mage	23	28	staff_ice_5	20	110,160,130,90,70,50	1	[detector]	mad_wizard_loot	"male_tunic_grey;composite/male_mainhand_staff"	1	"icy_mastery#3;disintegrate#3;massive_criticals#2;precission_shots#2"	patroller	neutral	M	36		"setVariable#trouble_again,80"		
R7_bandit	miniboss	warrior	20	23	bluesteel_greatsword	10		1		"orc_chest_13;orc_chest_14"	"male_black_ssword"	1		patroller	enemy	M	110		StartConversation#havis,R7_bandit		
governor_Sol_Laqueul	weak	warrior	4	4	iron_dagger	0		1			male_noble_red	0.9		civilian	neutral	M	87				
chief_Sol_Laqueul	miniboss	warrior	23	23	vorator_bite	5	15,75,0,30,120,50	1	[detector]		"male_merchant_black"	0.9	"bash#3;massive_criticals#2;heavyhand#3"	patroller	neutral	M	88		StartConversation#arhont,N6_chief		
lilia_braveear_1	boss	mage	28	38	staff_death_6	18	40,190,190,210,210,60	1	[detector][ghost]		"female_naked_pale;composite/female_mainhand_blackstaff"	1	"dark_call#2;dark_call#3;disintegrate#3;death_cloud#3;precission_shots#3;massive_criticals#3"	patroller	neutral	F	24				
yolanda_braveear_1	boss	mage	58	58	staff_death_6	28	40,300,300,300,300,180	1	[detector][ghost]		"female_naked_pale;composite/female_mainhand_blackstaff"	1	"dark_call#2;dark_call#3;disintegrate#3;death_cloud#3;precission_shots#3;massive_criticals2#2"	patroller	neutral	F	25				
kalion_first	weak	warrior	102	102	iron_dagger	0		1			"composite/male_tunic_black;composite/male_head"	1		civilian	neutral	M	80				
lorcan	boss	warrior	23	28	bewitched4_war_maul_heavy	20	100,210,0,210,210,90	1	[shield][detector][giant]		"composite/male_black_plate;composite/male_head_black_plate;composite/male_mainhand_blacksword"	1.2	"heavyhand#3;massive_criticals2#1;precission_strikes#2"	patroller	neutral	M	91				
criminal		rogue	11	18	steel_shortsword	0		1			"male_black"	1		patroller	neutral	M	0		IncVariable#royal_will,1		
criminal2	miniboss	rogue	13	18	steel_shortsword	2		1			"male_black"	1		patroller	neutral	M	0		IncVariable#royal_will,1		
bandit_arch		rogue	8	18	steel_shortsword	4		1		"bandit_chest_6"	"male_leather"	1		patroller	player	M	0				
N7_pirat_boss	miniboss	rogue	18	23	long_bow	8		1			"male_black;composite/male_mainhand_greatbow"	1	"archery#2;rapid_fire#2;precission_shots#1;massive_criticals#1"	patroller	neutral	M	90		StartConversation#arhont,N7_Archont		
M6_lookout		warrior	11	18	bluesteel_greatsword	9		1			"male_green"	1		patroller	enemy	M	0		StartConversation#arhont,N7_Archont		
M6_rebel	strong	warrior	17	21	bluesteel_greataxe	4	5,40,0,20,80,20	1	[detector]		"male_merchant_blue"	0.9	"heavyhand#2"	patroller	enemy	M	0				
dead_priest	boss	cleric	21	21	death_ray_epic	8	120,90,0,120,180,0	1.1	[detector][undead][ghost]	"lich;consumables_16;dead_priest_loot"	skeleton_occultist_red	1.1	"holy_shield#4;dark_call#1"	patroller	enemy	M	0		IncVariable#time_collect_skulls,1		
best_tank	strong	warrior	13	13	bewitched2_pride_greatsword	1	90,90,90,90,90,0	1	[shield][detector]		"female_naked;composite/female_head3;composite/female_mainhand_dyldored"	1		patroller	player	F	0				
uncle	strong	warrior	13	13	holy_pride_greatsword	14	150,150,150,190,190,210	1	[shield]		"male_slave;composite/male_mainhand_dyldogold"	1.15	"whirlwind#2;fury#3"	patroller	player	M	60			sargos	
know_who	strong	cleric	13	13	satisfier_bow	7	0,0,0,70,70,70	1	[shield]		"male_tunic_pink;composite/male_mainhand_dyldo	1.1	"massive_criticals#3;heal_wounds#4"	patroller	player	M	0				
dream_wanker	strong	rogue	13	13	satisfier_bow	1	0,90,50,50,125,0	1			"batrax"	1	"archery#3"	patroller	player	F	0				
energo_machine_gunner_male	boss	warrior	28	33	machine_gun_3	25	80,80,210,70,170,140	2.5	[shield][detector]		"male_mail3;composite/male_mainhand_greatbow"	1	"precission_shots#3;massive_criticals#3"	patroller	enemy	M	0		"NPCSpawn#machine_gunner"		
rapper_1	weak	warrior	4	4	iron_dagger	0		1			"male_black_black1"	1		civilian	neutral	M	98				
rapper_2	weak	warrior	4	4	iron_dagger	0		1			"male_black_black2"	1		civilian	neutral	M	0				
rapper_3	weak	warrior	4	4	iron_dagger	0		1			"male_black_green1"	1		civilian	neutral	M	0				
rapper_4	weak	warrior	4	4	iron_dagger	0		1			"male_black_green2"	1		civilian	neutral	M	0				
black_guard	strong	warrior	11	18	bluesteel_longsword	15		1	[shield]		"composite/male_mail;composite/male_headblack"	1		patroller	player	M	0				
H6_bandit_ataman	boss	rogue	15	23	ion_cannon	9	10,20,30,10,70,40	1	[detector]	bandit_ataman	"male_green;composite/male_offhand_shield2"	1.1	"archery#3;massive_criticals#2"	patroller	bandits	M	0			"banboss1;banboss2"	
bubba	boss	warrior	23	28	bewitched2_bone_maul	8	0,90,90,0,120,50	1.4	[detector]		"composite/male_barbarian;composite/male_head;composite/male_mainhand_maul"	1.2	"precission_strikes#3;massive_criticals#3"	patroller	neutral	M	97		"StartConversation#bubba,E10_bubba"		
bubba_2	boss	rogue	23	28	dignity_dagger	18	0,90,90,0,120,70	1.4	[detector]	"bubba_loot"	"composite/male_barbarian;composite/male_head;composite/male_mainhand_dyldo_small"	1.2	"stab#4;assassinate#3;flurry#3;precission_strikes#3;massive_criticals#3"	patroller	bandits	M	97		"StartConversation#bubba2,E10_bubba"	bubba	
hicks	miniboss	mage	13	23	vorator_bite	6	200,90,30,30,110,50	1	[detector]	"fire_dungeon_7;fire_dungeon_7"	"composite/female_black_mail;composite/female_head;composite/female_mainhand_mace"	1.1	"fireball#3;disintegrate#1"	patroller	player	F	26				
master_ultra_violence	miniboss	rogue	18	23	adamantite_shortsword	5	30,60,40,90,120,40	1	[detector]		"composite/male_leather;composite/male_head;composite/male_mainhand_greatsword;composite/male_offhand_axe"	1.1	"stab#2;assassinate#2;flurry#3;precission_strikes#2;massive_criticals#2"	patroller	player	M	99			"gera1;gera2;gera3"	
winter_spirit_forest	miniboss	warrior	21	28	vorator_bite_2	24	-15,210,120,210,210,90	0.9	[giant][outsider][ice_elemental]	winter_spirit_forest_loot	tree_ent_white	1	"cleave#2;bash#3;heavyhand#3"	patroller	enemy	M	103		"StartConversation#spirit,H12_spirit"	ent	
fur_tree	weak	warrior	42	42	iron_dagger	0		0	[giant]	fur_tree	"fur_tree"	1		civilian	player	M	104				
oberon	boss	cleric	23	28	ice_claw_epic	12	-20,210,70,80,80,70	1.2	[beast][giant][ice_elemental]	oberon_loot	wolf_white	1.5	"guardian_wolf#2;massive_criticals#3;heavyhand#3;flurry#3"	patroller	enemy	M	0			monster_deep_3	
green_bastard	boss	rogue	23	28	poison_claw_18	7	0,180,180,0,210,50	1.1	[detector][toxic_aura][toxic_elemental][outsider]	"green_bastard_loot"	"yeti_green"	1.2	"stab#3;assassinate#3;precission_strikes#3;massive_criticals#3"	patroller	neutral	M	101		"StartConversation#green_bastard,H12_green_bastard"	grinch1	
